Company name,CIK,Bankruptcy,Bankruptcy chapter,Form type,Date,URL
"Ascent Capital Group, Inc.",0001437106,True,11,8-K,07/01/2019,https://www.sec.gov/Archives/edgar/data/1437106/000110465919038685/0001104659-19-038685.txt
ASPIRITY HOLDINGS LLC,0001541354,False,-1,8-K,07/31/2017,https://www.sec.gov/Archives/edgar/data/1541354/000149315217008282/0001493152-17-008282.txt
"ASSURED PHARMACY, INC.",0001100592,True,11,8-K,03/09/2015,https://www.sec.gov/Archives/edgar/data/1100592/000111776815000134/0001117768-15-000134.txt
ASTROPOWER INC,0000885672,True,11,8-K,12/13/2004,https://www.sec.gov/Archives/edgar/data/885672/000110465904039275/0001104659-04-039275.txt
ASYST TECHNOLOGIES INC,0000909326,True,11,8-K,04/24/2009,https://www.sec.gov/Archives/edgar/data/909326/000095013409008357/0000950134-09-008357.txt
AT&T INC.,0000732717,False,-1,8-K,01/13/2012,https://www.sec.gov/Archives/edgar/data/732717/000073271712000006/0000732717-12-000006.txt
ATA HOLDINGS CORP,0000898904,True,11,8-K,02/06/2006,https://www.sec.gov/Archives/edgar/data/898904/000110465906006070/0001104659-06-006070.txt
ATA HOLDINGS CORP,0000898904,True,11,8-K,10/28/2004,https://www.sec.gov/Archives/edgar/data/898904/000089890404000064/0000898904-04-000064.txt
ATHEROGENICS INC,0001107601,True,7,8-K,06/22/2009,https://www.sec.gov/Archives/edgar/data/1107601/000095012309015789/0000950123-09-015789.txt
ATHEROGENICS INC,0001107601,True,7,8-K,10/07/2008,https://www.sec.gov/Archives/edgar/data/1107601/000110760108000055/0001107601-08-000055.txt
AtheroNova Inc.,0001377053,True,11,8-K,03/03/2015,https://www.sec.gov/Archives/edgar/data/1377053/000143774915003891/0001437749-15-003891.txt
"Atlantic Southern Financial Group, Inc.",0001313730,False,-1,8-K,05/23/2011,https://www.sec.gov/Archives/edgar/data/1313730/000110465911030816/0001104659-11-030816.txt
ATLAS AMERICA PUBLIC #10 LTD.,0001157516,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1157516/000119312516660660/0001193125-16-660660.txt
ATLAS AMERICA PUBLIC #11-2002 LTD.,0001175028,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1175028/000119312516660655/0001193125-16-660655.txt
ATLAS AMERICA PUBLIC #12-2003 Limited Partnership,0001238289,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1238289/000119312516660662/0001193125-16-660662.txt
Atlas America Public #14-2004 L.P.,0001294476,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1294476/000119312516660652/0001193125-16-660652.txt
Atlas America Public #14-2005 (A) L.P.,0001336339,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1336339/000119312516660650/0001193125-16-660650.txt
Atlas America Public #15-2005 (A) L.P.,0001335236,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1335236/000119312516660647/0001193125-16-660647.txt
Atlas America Public #15-2006 (B) L.P.,0001357361,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1357361/000119312516660644/0001193125-16-660644.txt
ATLAS AMERICA PUBLIC #9 LTD.,0001121745,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1121745/000119312516660663/0001193125-16-660663.txt
ATLAS AMERICA SERIES 25-2004 (A) L.P.,0001283810,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1283810/000119312516660651/0001193125-16-660651.txt
ATLAS AMERICA SERIES 25-2004 (B) L.P.,0001294208,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1294208/000119312516660648/0001193125-16-660648.txt
Atlas America Series 26-2005 L.P.,0001342514,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1342514/000119312516660645/0001193125-16-660645.txt
Atlas America Series 27-2006 L.P.,0001379763,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1379763/000119312516660641/0001193125-16-660641.txt
"Atlas Energy Group, LLC",0001623595,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1623595/000119312516660626/0001193125-16-660626.txt
"Atlas Resource Partners, L.P.",0001532750,True,11,8-K,08/29/2016,https://www.sec.gov/Archives/edgar/data/1532750/000119312516694622/0001193125-16-694622.txt
"Atlas Resource Partners, L.P.",0001532750,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1532750/000119312516660616/0001193125-16-660616.txt
Atlas Resources Public #16-2007 (A) L.P.,0001374985,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1374985/000119312516660642/0001193125-16-660642.txt
Atlas Resources Public #17-2007 (A) L.P.,0001399542,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1399542/000119312516660638/0001193125-16-660638.txt
Atlas Resources Public #17-2008 (B) L.P.,0001399541,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1399541/000119312516660661/0001193125-16-660661.txt
Atlas Resources Public #18-2008 (A) L.P.,0001432987,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1432987/000119312516660659/0001193125-16-660659.txt
Atlas Resources Public #18-2009 (B) L.P.,0001432985,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1432985/000119312516660656/0001193125-16-660656.txt
Atlas Resources Public #18-2009 (C) L.P.,0001433833,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1433833/000119312516660653/0001193125-16-660653.txt
Atlas Resources Series 28-2010 L.P.,0001487561,True,11,8-K,07/28/2016,https://www.sec.gov/Archives/edgar/data/1487561/000119312516660640/0001193125-16-660640.txt
ATMOSPHERIC GLOW TECHNOLOGIES INC,0001020676,False,-1,8-K,09/05/2008,https://www.sec.gov/Archives/edgar/data/1020676/000135448808001535/0001354488-08-001535.txt
ATMOSPHERIC GLOW TECHNOLOGIES INC,0001020676,False,-1,8-K,06/23/2008,https://www.sec.gov/Archives/edgar/data/1020676/000111650208001011/0001116502-08-001011.txt
ATMOSPHERIC GLOW TECHNOLOGIES INC,0001020676,True,11,8-K,03/28/2008,https://www.sec.gov/Archives/edgar/data/1020676/000118143108021809/0001181431-08-021809.txt
ATOMIC PAINTBALL INC,0001269022,False,-1,8-K,01/22/2010,https://www.sec.gov/Archives/edgar/data/1269022/000107258810000020/0001072588-10-000020.txt
ATOMIC PAINTBALL INC,0001269022,False,-1,8-K,01/14/2010,https://www.sec.gov/Archives/edgar/data/1269022/000107258810000010/0001072588-10-000010.txt
ATOMIC PAINTBALL INC,0001269022,False,-1,8-K,06/29/2009,https://www.sec.gov/Archives/edgar/data/1269022/000107258809000273/0001072588-09-000273.txt
ATP OIL & GAS CORP,0001123647,True,11,8-K,08/20/2012,https://www.sec.gov/Archives/edgar/data/1123647/000119312512361112/0001193125-12-361112.txt
ATX COMMUNICATIONS INC,0001165532,True,11,8-K,04/20/2005,https://www.sec.gov/Archives/edgar/data/1165532/000095012305004730/0000950123-05-004730.txt
AURA SYSTEMS INC,0000826253,True,11,8-K,01/20/2006,https://www.sec.gov/Archives/edgar/data/826253/000114420406002025/0001144204-06-002025.txt
AURA SYSTEMS INC,0000826253,False,-1,8-K,06/30/2005,https://www.sec.gov/Archives/edgar/data/826253/000114420405020402/0001144204-05-020402.txt
"AuraSound, Inc.",0000810208,True,11,8-K,01/31/2013,https://www.sec.gov/Archives/edgar/data/810208/000110465913006478/0001104659-13-006478.txt
Aurora Oil & Gas CORP,0000933157,True,11,8-K,12/22/2009,https://www.sec.gov/Archives/edgar/data/933157/000114420409065837/0001144204-09-065837.txt
Aurora Oil & Gas CORP,0000933157,True,11,8-K,07/14/2009,https://www.sec.gov/Archives/edgar/data/933157/000114420409037160/0001144204-09-037160.txt
Ausam Energy Corp,0001309237,False,-1,8-K,01/05/2009,https://www.sec.gov/Archives/edgar/data/1309237/000118143109001001/0001181431-09-001001.txt
AVADEL PHARMACEUTICALS PLC,0001012477,True,11,8-K,02/12/2019,https://www.sec.gov/Archives/edgar/data/1012477/000114420419006382/0001144204-19-006382.txt
AVALON DIGITAL MARKETING SYSTEMS INC,0001095792,True,11,8-K,01/14/2005,https://www.sec.gov/Archives/edgar/data/1095792/000009631305000022/0000096313-05-000022.txt
"Avantair, Inc",0001303849,True,7,8-K,07/30/2013,https://www.sec.gov/Archives/edgar/data/1303849/000091476013000056/0000914760-13-000056.txt
"AVASOFT, INC.",0000789878,False,-1,8-K,06/02/2008,https://www.sec.gov/Archives/edgar/data/789878/000107878208000798/0001078782-08-000798.txt
AVAYA INC,0001116521,True,11,8-K,01/19/2017,https://www.sec.gov/Archives/edgar/data/1116521/000111652117000009/0001116521-17-000009.txt
AVENTINE RENEWABLE ENERGY HOLDINGS INC,0001285043,True,11,8-K,03/02/2010,https://www.sec.gov/Archives/edgar/data/1285043/000110465910011438/0001104659-10-011438.txt
AVENTINE RENEWABLE ENERGY HOLDINGS INC,0001285043,True,11,8-K,04/13/2009,https://www.sec.gov/Archives/edgar/data/1285043/000095010309000805/0000950103-09-000805.txt
"Aviza Technology, Inc.",0001311396,True,11,8-K,06/12/2009,https://www.sec.gov/Archives/edgar/data/1311396/000143774909000636/0001437749-09-000636.txt
"AVT, Inc.",0001431888,True,11,8-K,05/04/2015,https://www.sec.gov/Archives/edgar/data/1431888/000138730815000036/0001387308-15-000036.txt
"AXION INTERNATIONAL HOLDINGS, INC.",0000753048,True,11,8-K,05/18/2016,https://www.sec.gov/Archives/edgar/data/753048/000114420416103385/0001144204-16-103385.txt
"AXION INTERNATIONAL HOLDINGS, INC.",0000753048,False,-1,8-K,01/19/2016,https://www.sec.gov/Archives/edgar/data/753048/000114420416075887/0001144204-16-075887.txt
"AXION INTERNATIONAL HOLDINGS, INC.",0000753048,True,11,8-K,12/08/2015,https://www.sec.gov/Archives/edgar/data/753048/000114420415069847/0001144204-15-069847.txt
"AZURE MIDSTREAM PARTNERS, LP",0001575599,True,11,8-K,03/21/2017,https://www.sec.gov/Archives/edgar/data/1575599/000110465917018348/0001104659-17-018348.txt
"AZURE MIDSTREAM PARTNERS, LP",0001575599,True,11,8-K,01/31/2017,https://www.sec.gov/Archives/edgar/data/1575599/000110465917005246/0001104659-17-005246.txt
BAKERS FOOTWEAR GROUP INC,0001171032,True,11,8-K,10/12/2012,https://www.sec.gov/Archives/edgar/data/1171032/000095013812000495/0000950138-12-000495.txt
BAKERS FOOTWEAR GROUP INC,0001171032,True,11,8-K,10/03/2012,https://www.sec.gov/Archives/edgar/data/1171032/000095013812000487/0000950138-12-000487.txt
"Bakhu Holdings, Corp.",0001440153,False,-1,8-K,05/11/2016,https://www.sec.gov/Archives/edgar/data/1440153/000147793216010178/0001477932-16-010178.txt
BAKKEN RESOURCES INC,0001450390,True,11,8-K,05/08/2019,https://www.sec.gov/Archives/edgar/data/1450390/000105291819000122/0001052918-19-000122.txt
BAKKEN RESOURCES INC,0001450390,False,-1,8-K,12/10/2018,https://www.sec.gov/Archives/edgar/data/1450390/000120677418003369/0001206774-18-003369.txt
BALLY TOTAL FITNESS HOLDING CORP,0000770944,True,11,8-K,09/20/2007,https://www.sec.gov/Archives/edgar/data/770944/000095013707014399/0000950137-07-014399.txt
BALLY TOTAL FITNESS HOLDING CORP,0000770944,True,11,8-K,08/01/2007,https://www.sec.gov/Archives/edgar/data/770944/000095013707010999/0000950137-07-010999.txt
Banc of America Funding 2007-1 Trust,0001385205,True,11,8-K,08/10/2007,https://www.sec.gov/Archives/edgar/data/1385205/000105640407002704/0001056404-07-002704.txt
Banc of America Funding 2007-2 Trust,0001387942,True,11,8-K,08/10/2007,https://www.sec.gov/Archives/edgar/data/1387942/000105640407002708/0001056404-07-002708.txt
Banc of America Funding 2007-3 Trust,0001392147,True,11,8-K,08/10/2007,https://www.sec.gov/Archives/edgar/data/1392147/000105640407002703/0001056404-07-002703.txt
Banc of America Funding 2007-4 Trust,0001397518,True,11,8-K,08/10/2007,https://www.sec.gov/Archives/edgar/data/1397518/000105640407002707/0001056404-07-002707.txt
Banc of America Funding 2007-A Trust,0001385543,True,11,8-K,08/10/2007,https://www.sec.gov/Archives/edgar/data/1385543/000105640407002706/0001056404-07-002706.txt
Banc of America Funding 2007-D Trust,0001398425,True,11,8-K,08/10/2007,https://www.sec.gov/Archives/edgar/data/1398425/000105640407002705/0001056404-07-002705.txt
BANK HOLDINGS,0001234383,False,-1,8-K,06/24/2010,https://www.sec.gov/Archives/edgar/data/1234383/000110465910035362/0001104659-10-035362.txt
BANK OF FLORIDA CORP,0001082368,False,-1,8-K,06/28/2011,https://www.sec.gov/Archives/edgar/data/1082368/000119312511175534/0001193125-11-175534.txt
BANK OF FLORIDA CORP,0001082368,False,-1,8-K,06/01/2010,https://www.sec.gov/Archives/edgar/data/1082368/000095013010002582/0000950130-10-002582.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,08/11/2011,https://www.sec.gov/Archives/edgar/data/71322/000007132211000011/0000071322-11-000011.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,08/04/2011,https://www.sec.gov/Archives/edgar/data/71322/000007132211000010/0000071322-11-000010.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,06/16/2011,https://www.sec.gov/Archives/edgar/data/71322/000007132211000009/0000071322-11-000009.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,05/24/2011,https://www.sec.gov/Archives/edgar/data/71322/000007132211000007/0000071322-11-000007.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,04/28/2011,https://www.sec.gov/Archives/edgar/data/71322/000007132211000004/0000071322-11-000004.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,03/09/2011,https://www.sec.gov/Archives/edgar/data/71322/000007132211000003/0000071322-11-000003.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,02/28/2011,https://www.sec.gov/Archives/edgar/data/71322/000007132211000001/0000071322-11-000001.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,02/28/2011,https://www.sec.gov/Archives/edgar/data/71322/000007132211000002/0000071322-11-000002.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,02/23/2010,https://www.sec.gov/Archives/edgar/data/71322/000007132210000002/0000071322-10-000002.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,12/15/2009,https://www.sec.gov/Archives/edgar/data/71322/000007132209000014/0000071322-09-000014.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,09/03/2009,https://www.sec.gov/Archives/edgar/data/71322/000007132209000010/0000071322-09-000010.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,07/07/2009,https://www.sec.gov/Archives/edgar/data/71322/000007132209000008/0000071322-09-000008.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,07/07/2009,https://www.sec.gov/Archives/edgar/data/71322/000007132209000007/0000071322-09-000007.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,03/19/2009,https://www.sec.gov/Archives/edgar/data/71322/999999999709019002/9999999997-09-019002.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,02/25/2009,https://www.sec.gov/Archives/edgar/data/71322/999999999709019001/9999999997-09-019001.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,02/17/2009,https://www.sec.gov/Archives/edgar/data/71322/999999999709004146/9999999997-09-004146.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,12/22/2008,https://www.sec.gov/Archives/edgar/data/71322/999999999709000374/9999999997-09-000374.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,11/19/2008,https://www.sec.gov/Archives/edgar/data/71322/999999999708046254/9999999997-08-046254.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,10/23/2008,https://www.sec.gov/Archives/edgar/data/71322/999999999708043980/9999999997-08-043980.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,09/17/2008,https://www.sec.gov/Archives/edgar/data/71322/999999999708040451/9999999997-08-040451.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,08/19/2008,https://www.sec.gov/Archives/edgar/data/71322/999999999708037059/9999999997-08-037059.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,08/18/2008,https://www.sec.gov/Archives/edgar/data/71322/999999999708037058/9999999997-08-037058.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,06/23/2008,https://www.sec.gov/Archives/edgar/data/71322/999999999708029730/9999999997-08-029730.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,04/21/2008,https://www.sec.gov/Archives/edgar/data/71322/999999999708022538/9999999997-08-022538.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,02/15/2008,https://www.sec.gov/Archives/edgar/data/71322/999999999708008162/9999999997-08-008162.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,02/12/2008,https://www.sec.gov/Archives/edgar/data/71322/999999999708008156/9999999997-08-008156.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,12/19/2007,https://www.sec.gov/Archives/edgar/data/71322/999999999708000589/9999999997-08-000589.txt
BANK OF NEW ENGLAND CORP,0000071322,False,-1,8-K,11/21/2007,https://www.sec.gov/Archives/edgar/data/71322/999999999707049895/9999999997-07-049895.txt
