,Instrument,Stock Price,Cash and Short Term Investments,Market Value for Company,CIK Number,Inventories (CF),Price,"Working Capital, Period over Period Average (Pvt)",Retained Earnings (Accumulated Deficit),"Working Capital, Period over Period % Change (Pvt)",Bankruptcy Filing Date
7643,1103345,,10865760.0,,,,,,-228635460.0,,
7644,1103345,,10865760.0,,,,,,-228635460.0,,
7645,1103345,,10865760.0,,,,,,-228635460.0,,
7646,1103345,,10865760.0,,,,,,-228635460.0,,
7647,1103345,,10865760.0,,,,,,-228635460.0,,
7648,1103345,,10865760.0,,,,,,-228635460.0,,
7649,1103345,,10865760.0,,,,,,-228635460.0,,
7650,1103345,,10865760.0,,,,,,-228635460.0,,
7651,1103345,,10865760.0,,,,,,-228635460.0,,
7652,1103345,,10865760.0,,,,,,-228635460.0,,
7653,1103345,,10865760.0,,,,,,-228635460.0,,
7654,1103345,,10865760.0,,,,,,-228635460.0,,
7655,1103345,,10865760.0,,,,,,-228635460.0,,
7656,1103345,,10865760.0,,,,,,-228635460.0,,
7657,1103345,,10865760.0,,,,,,-228635460.0,,
7658,1103345,,10865760.0,,,,,,-228635460.0,,
7659,1103345,,10865760.0,,,,,,-228635460.0,,
7660,1103345,,10865760.0,,,,,,-228635460.0,,
7661,1015868,,3994000.0,,1015868.0,-6715000.0,,,-121723000.0,,
7662,1015868,,3994000.0,,,-6715000.0,,,-121723000.0,,
7663,1015868,,3994000.0,,,-6715000.0,,,-121723000.0,,
7664,1015868,,3994000.0,,,-6715000.0,,,-121723000.0,,
7665,1015868,,3994000.0,,,-6715000.0,,,-121723000.0,,
7666,1015868,,4890000.0,,,8508000.0,,,-173658000.0,,
7667,1015868,,4890000.0,,,8508000.0,,,-173658000.0,,
7668,1015868,,4890000.0,,,8508000.0,,,-173658000.0,,
7669,1015868,,,,,5304000.0,,,-265227000.0,,
7670,1015868,,,,,5304000.0,,,-265227000.0,,
7671,1015868,,,,,5304000.0,,,-265227000.0,,
7672,1015868,,,,,5304000.0,,,-265227000.0,,
7673,1015868,,,,,6710000.0,,,-297639000.0,,
7674,1015868,,,,,6710000.0,,,-297639000.0,,
7675,1015868,,,,,6710000.0,,,-297639000.0,,
7676,1015868,,,,,6710000.0,,,-297639000.0,,
7677,1015868,,,,,6710000.0,,,-297639000.0,,
7678,1015868,,,,,6710000.0,,,-297639000.0,,
7679,1015868,,,,,6710000.0,,,-297639000.0,,
7680,1015868,,,,,6710000.0,,,-297639000.0,,
7681,1015868,,,,,6710000.0,,,-297639000.0,,
7682,1015868,,,,,6710000.0,,,-297639000.0,,
7683,1015868,,,,,6710000.0,,,-297639000.0,,
7684,1015868,,,,,6710000.0,,,-297639000.0,,
7685,1015868,,,,,6710000.0,,,-297639000.0,,
7686,1015868,,,,,6710000.0,,,-297639000.0,,
7687,1015868,,,,,6710000.0,,,-297639000.0,,
7688,1015868,,,,,6710000.0,,,-297639000.0,,
7689,1015868,,,,,6710000.0,,,-297639000.0,,
7690,1015868,,,,,6710000.0,,,-297639000.0,,
7691,1015868,,,,,6710000.0,,,-297639000.0,,
7692,1015868,,,,,6710000.0,,,-297639000.0,,
7693,1015868,,,,,6710000.0,,,-297639000.0,,
7694,1015868,,,,,6710000.0,,,-297639000.0,,
7695,1015868,,,,,6710000.0,,,-297639000.0,,
7696,1015868,,,,,6710000.0,,,-297639000.0,,
7697,1015868,,,,,6710000.0,,,-297639000.0,,
7698,1015868,,,,,6710000.0,,,-297639000.0,,
7699,1015868,,,,,6710000.0,,,-297639000.0,,
7700,1015868,,,,,6710000.0,,,-297639000.0,,
7701,1015868,,,,,6710000.0,,,-297639000.0,,
7702,1015868,,,,,6710000.0,,,-297639000.0,,
7703,1015868,,,,,6710000.0,,,-297639000.0,,
7704,1015868,,,,,6710000.0,,,-297639000.0,,
7705,1015868,,,,,6710000.0,,,-297639000.0,,
7706,1015868,,,,,6710000.0,,,-297639000.0,,
7707,1015868,,,,,6710000.0,,,-297639000.0,,
7708,1015868,,,,,6710000.0,,,-297639000.0,,
7709,1015868,,,,,6710000.0,,,-297639000.0,,
7710,1015868,,,,,6710000.0,,,-297639000.0,,
7711,1015868,,,,,6710000.0,,,-297639000.0,,
7712,1015868,,,,,6710000.0,,,-297639000.0,,
7713,1015868,,,,,6710000.0,,,-297639000.0,,
7714,1015868,,,,,6710000.0,,,-297639000.0,,
7715,1015868,,,,,6710000.0,,,-297639000.0,,
7716,1015868,,,,,6710000.0,,,-297639000.0,,
7717,1015868,,,,,6710000.0,,,-297639000.0,,
7718,1015868,,,,,6710000.0,,,-297639000.0,,
7719,1015868,,,,,6710000.0,,,-297639000.0,,
7720,1015868,,,,,6710000.0,,,-297639000.0,,
7721,1015868,,,,,6710000.0,,,-297639000.0,,
7722,1015868,,,,,6710000.0,,,-297639000.0,,
7723,1015868,,,,,6710000.0,,,-297639000.0,,
7724,1015868,,,,,6710000.0,,,-297639000.0,,
7725,1015868,,,,,6710000.0,,,-297639000.0,,
7726,1015868,,,,,6710000.0,,,-297639000.0,,
7727,1015868,,,,,6710000.0,,,-297639000.0,,
7728,1015868,,,,,6710000.0,,,-297639000.0,,
7729,1015868,,,,,6710000.0,,,-297639000.0,,
7730,1015868,,,,,6710000.0,,,-297639000.0,,
7731,1015868,,,,,6710000.0,,,-297639000.0,,
7732,1015868,,,,,6710000.0,,,-297639000.0,,
7733,1015868,,,,,6710000.0,,,-297639000.0,,
7734,1015868,,,,,6710000.0,,,-297639000.0,,
7735,1015868,,,,,6710000.0,,,-297639000.0,,
7736,1015868,,,,,6710000.0,,,-297639000.0,,
7737,1015868,,,,,6710000.0,,,-297639000.0,,
7738,1015868,,,,,6710000.0,,,-297639000.0,,
7739,1100592,,,,1100592.0,,,,,,
7740,1100592,,,,,,,,,,
7741,1100592,,,,,,,,,,
7742,1100592,,27000.0,,,,,,-21000.0,,
7743,1100592,,27000.0,,,,,,-21000.0,,
7744,1100592,,27000.0,,,,,,-21000.0,,
7745,1100592,,27000.0,,,,,,-21000.0,,
7746,1100592,,24000.0,,,,,,-23000.0,,
7747,1100592,,1000.0,,,,,,-105000.0,,
7748,1100592,,1000.0,,,,,,-105000.0,,
7749,1100592,,1000.0,,,,,,-105000.0,,
7750,1100592,,1000.0,,,,,,-105000.0,,
7751,1100592,,1000.0,,,,,,-322000.0,,
7752,1100592,,1000.0,,,,,,-322000.0,,
7753,1100592,,1000.0,,,,,,-322000.0,,
7754,1100592,,1000.0,,,,,,-322000.0,,
7755,1100592,,1000.0,,,,,,-322000.0,,
7756,1100592,,710000.0,,,3000.0,,,-2533000.0,,
7757,1100592,,710000.0,,,3000.0,,,-2533000.0,,
7758,1100592,,710000.0,,,3000.0,,,-2533000.0,,
7759,1100592,,710000.0,,,3000.0,,,-2533000.0,,
7760,1100592,,86000.0,,,-120000.0,,,-10436000.0,,
7761,1100592,,86000.0,,,-120000.0,,,-10436000.0,,
7762,1100592,,86000.0,,,-120000.0,,,-10436000.0,,
7763,1100592,,357000.0,,,-104000.0,,,-15234000.0,,
7764,1100592,,357000.0,,,-104000.0,,,-15234000.0,,
7765,1100592,,357000.0,,,-104000.0,,,-15234000.0,,
7766,1100592,,357000.0,,,-104000.0,,,-15234000.0,,
7767,1100592,,357000.0,,,-104000.0,,,-15234000.0,,
7768,1100592,,466000.0,,,-153000.0,,,-19735000.0,,
7769,1100592,,466000.0,,,-153000.0,,,-19735000.0,,
7770,1100592,,466000.0,,,-153000.0,,,-19735000.0,,
7771,1100592,,408000.0,,,-25000.0,,,-23008000.0,,
7772,1100592,,408000.0,,,-25000.0,,,-23008000.0,,
7773,1100592,,408000.0,,,-25000.0,,,-23008000.0,,
7774,1100592,,251020.0,,,-150370.0,,,-28490230.0,,
7775,1100592,,251020.0,,,-150370.0,,,-28490230.0,,
7776,1100592,,251020.0,,,-150370.0,,,-28490230.0,,
7777,1100592,,251020.0,,,-150370.0,,,-28490230.0,,
7778,1100592,,251020.0,,,-150370.0,,,-28490230.0,,
7779,1100592,,6690.0,,,-140340.0,,,-32709180.0,,
7780,1100592,,6690.0,,,-140340.0,,,-32709180.0,,
7781,1100592,,6690.0,,,-140340.0,,,-32709180.0,,
7782,1100592,,6690.0,,,-140340.0,,,-32709180.0,,
7783,1100592,,37330.0,,,-62710.0,,,-35787350.0,,
7784,1100592,,37330.0,,,-62710.0,,,-35787350.0,,
7785,1100592,,37330.0,,,-62710.0,,,-35787350.0,,
7786,1100592,,37330.0,,,-62710.0,,,-35787350.0,,
7787,1100592,,37330.0,,,-62710.0,,,-35787350.0,,
7788,1100592,,23320.0,,,67730.0,,,-39058370.0,,
7789,1100592,,23320.0,,,67730.0,,,-39058370.0,,
7790,1100592,,23320.0,,,67730.0,,,-39058370.0,,
7791,1100592,,21300.0,,,288570.0,,,-43063870.0,,
7792,1100592,,21300.0,,,288570.0,,,-43063870.0,,
7793,1100592,,21300.0,,,288570.0,,,-43063870.0,,
7794,1100592,,21300.0,,,288570.0,,,-43063870.0,,
7795,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7796,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7797,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7798,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7799,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7800,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7801,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7802,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7803,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7804,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7805,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7806,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7807,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7808,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7809,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7810,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7811,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7812,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7813,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7814,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7815,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7816,1100592,,2860.0,,,113000.0,,,-48617970.0,,
7817,31235,,393000000.0,,31235.0,-201000000.0,,,6995000000.0,,
7818,31235,,393000000.0,,,-201000000.0,,,6995000000.0,,
7819,31235,,393000000.0,,,-201000000.0,,,6995000000.0,,
7820,31235,,393000000.0,,,-201000000.0,,,6995000000.0,,
7821,31235,,246000000.0,,,-280000000.0,,,7869000000.0,,
7822,31235,,246000000.0,,,-280000000.0,,,7869000000.0,,
7823,31235,,246000000.0,,,-280000000.0,,,7869000000.0,,
7824,31235,,246000000.0,,,-280000000.0,,,7869000000.0,,
7825,31235,,448000000.0,,,465000000.0,,,7431000000.0,,
7826,31235,,448000000.0,,,465000000.0,,,7431000000.0,,
7827,31235,,448000000.0,,,465000000.0,,,7431000000.0,,
7828,31235,,448000000.0,,,465000000.0,,,7431000000.0,,
7829,31235,,569000000.0,,,93000000.0,,,7611000000.0,,
7830,31235,,569000000.0,,,93000000.0,,,7611000000.0,,
7831,31235,,569000000.0,,,93000000.0,,,7611000000.0,,
7832,31235,,569000000.0,,,93000000.0,,,7611000000.0,,
7833,31235,,1250000000.0,,,118000000.0,,,7515000000.0,,
7834,31235,,1250000000.0,,,118000000.0,,,7515000000.0,,
7835,31235,,1250000000.0,,,118000000.0,,,7515000000.0,,
7836,31235,,1250000000.0,,,118000000.0,,,7515000000.0,,
7837,31235,,1255000000.0,,,102000000.0,,,7922000000.0,,
7838,31235,,1255000000.0,,,102000000.0,,,7922000000.0,,
7839,31235,,1255000000.0,,,102000000.0,,,7922000000.0,,
7840,31235,,1255000000.0,,,102000000.0,,,7922000000.0,,
7841,31235,,1665000000.0,,,273000000.0,,,6717000000.0,,
7842,31235,,1665000000.0,,,273000000.0,,,6717000000.0,,
7843,31235,,1665000000.0,,,273000000.0,,,6717000000.0,,
7844,31235,,1665000000.0,,,273000000.0,,,6717000000.0,,
7845,31235,,1469000000.0,,,292000000.0,,,5967000000.0,,
7846,31235,,1469000000.0,,,292000000.0,,,5967000000.0,,
7847,31235,,1469000000.0,,,292000000.0,,,5967000000.0,,
7848,31235,,1469000000.0,,,292000000.0,,,5967000000.0,,
7849,31235,,2947000000.0,,,108000000.0,,,6474000000.0,,
7850,31235,,2947000000.0,,,108000000.0,,,6474000000.0,,
7851,31235,,2947000000.0,,,108000000.0,,,6474000000.0,,
7852,31235,,2947000000.0,,,108000000.0,,,6474000000.0,,
7853,31235,,2145000000.0,,,-20000000.0,,,5903000000.0,,
7854,31235,,2145000000.0,,,-20000000.0,,,5903000000.0,,
7855,31235,,2145000000.0,,,-20000000.0,,,5903000000.0,,
7856,31235,,2145000000.0,,,-20000000.0,,,5903000000.0,,
7857,31235,,2024000000.0,,,276000000.0,,,5676000000.0,,
7858,31235,,2024000000.0,,,276000000.0,,,5676000000.0,,
7859,31235,,2024000000.0,,,276000000.0,,,5676000000.0,,
7860,31235,,2024000000.0,,,276000000.0,,,5676000000.0,,
7861,31235,,1624000000.0,,,-68000000.0,,,4969000000.0,,
7862,31235,,1624000000.0,,,-68000000.0,,,4969000000.0,,
7863,31235,,1624000000.0,,,-68000000.0,,,4969000000.0,,
7864,31235,,1624000000.0,,,-68000000.0,,,4969000000.0,,
7865,31235,,861000000.0,,,128000000.0,,,4071000000.0,,
7866,31235,,861000000.0,,,128000000.0,,,4071000000.0,,
7867,31235,,861000000.0,,,128000000.0,,,4071000000.0,,
7868,31235,,861000000.0,,,128000000.0,,,4071000000.0,,
7869,31235,,1135000000.0,,,60000000.0,,,2600000000.0,,
7870,31235,,1135000000.0,,,60000000.0,,,2600000000.0,,
7871,31235,,1135000000.0,,,60000000.0,,,2600000000.0,,
7872,31235,,1135000000.0,,,60000000.0,,,2600000000.0,,
7873,31235,,844000000.0,,,120000000.0,,,-81000000.0,,
7874,31235,,844000000.0,,,120000000.0,,,-81000000.0,,
7875,31235,,844000000.0,,,120000000.0,,,-81000000.0,,
7876,31235,,844000000.0,,,120000000.0,,,-81000000.0,,
7877,31235,,712000000.0,,,4000000.0,,,-204000000.0,,
7878,31235,,712000000.0,,,4000000.0,,,-204000000.0,,
7879,31235,,712000000.0,,,4000000.0,,,-204000000.0,,
7880,31235,,712000000.0,,,4000000.0,,,-204000000.0,,
7881,31235,,546000000.0,,,12000000.0,,,-283000000.0,,
7882,31235,,546000000.0,,,12000000.0,,,-283000000.0,,
7883,31235,,546000000.0,,,12000000.0,,,-283000000.0,,
7884,31235,,546000000.0,,,12000000.0,,,-283000000.0,,
7885,31235,,434000000.0,,,16000000.0,,,-268000000.0,,
7886,31235,,434000000.0,,,16000000.0,,,-268000000.0,,
7887,31235,,434000000.0,,,16000000.0,,,-268000000.0,,
7888,31235,,434000000.0,,,16000000.0,,,-268000000.0,,
7889,31235,,344000000.0,,,-4000000.0,,,-174000000.0,,
7890,31235,,344000000.0,,,-4000000.0,,,-174000000.0,,
7891,31235,,344000000.0,,,-4000000.0,,,-174000000.0,,
7892,31235,,344000000.0,,,-4000000.0,,,-174000000.0,,
7893,31235,,233000000.0,,,-9000000.0,,,-200000000.0,,
7894,31235,,233000000.0,,,-9000000.0,,,-200000000.0,,
7895,73605,,,,73605.0,,,,,,
7896,73605,,,,,,,,,,
7897,73605,,,,,,,,,,
7898,73605,,,,,,,,,,
7899,73605,,,,,,,,,,
7900,73605,,,,,,,,,,
7901,73605,,,,,,,,,,
7902,73605,,,,,,,,,,
7903,73605,,,,,,,,,,
7904,73605,,,,,,,,,,
7905,73605,,,,,,,,,,
7906,73605,,,,,,,,,,
7907,73605,,,,,,,,,,
7908,73605,,,,,,,,,,
7909,73605,,,,,,,,,,
7910,73605,,,,,,,,,,
7911,73605,,,,,,,,,,
7912,73605,,,,,,,,,,
7913,73605,,,,,,,,,,
7914,73605,,,,,,,,,,
7915,73605,,,,,,,,,,
7916,73605,,,,,,,,,,
7917,73605,,,,,,,,,,
7918,73605,,,,,,,,,,
7919,73605,,,,,,,,,,
7920,73605,,,,,,,,,,
7921,73605,,,,,,,,,,
7922,73605,,,,,,,,,,
7923,73605,,,,,,,,,,
7924,73605,,,,,,,,,,
7925,73605,,1954000.0,,,-1549000.0,,,-676000.0,,
7926,73605,,1954000.0,,,-1549000.0,,,-676000.0,,
7927,73605,,1954000.0,,,-1549000.0,,,-676000.0,,
7928,73605,,1954000.0,,,-1549000.0,,,-676000.0,,
7929,73605,,738000.0,,,-1676000.0,,,-560000.0,,
7930,73605,,738000.0,,,-1676000.0,,,-560000.0,,
7931,73605,,738000.0,,,-1676000.0,,,-560000.0,,
7932,73605,,738000.0,,,-1676000.0,,,-560000.0,,
7933,73605,,345000.0,,,-643000.0,,,-841000.0,,
7934,73605,,345000.0,,,-643000.0,,,-841000.0,,
7935,73605,,345000.0,,,-643000.0,,,-841000.0,,
7936,73605,,345000.0,,,-643000.0,,,-841000.0,,
7937,73605,,372800.0,,,-308980.0,,,-705530.0,,
7938,73605,,372800.0,,,-308980.0,,,-705530.0,,
7939,73605,,372800.0,,,-308980.0,,,-705530.0,,
7940,73605,,372800.0,,,-308980.0,,,-705530.0,,
7941,73605,,372800.0,,,-308980.0,,,-705530.0,,
7942,73605,,417000.0,,,-879950.0,,,-649800.0,,
7943,73605,,417000.0,,,-879950.0,,,-649800.0,,
7944,73605,,417000.0,,,-879950.0,,,-649800.0,,
7945,73605,,417000.0,,,-879950.0,,,-649800.0,,
7946,73605,,374860.0,,,1108880.0,,,-2233380.0,,
7947,73605,,374860.0,,,1108880.0,,,-2233380.0,,
7948,73605,,374860.0,,,1108880.0,,,-2233380.0,,
7949,73605,,374860.0,,,1108880.0,,,-2233380.0,,
7950,73605,,35800.0,,,2194610.0,,,-4217130.0,,
7951,73605,,35800.0,,,2194610.0,,,-4217130.0,,
7952,73605,,35800.0,,,2194610.0,,,-4217130.0,,
7953,73605,,35800.0,,,2194610.0,,,-4217130.0,,
7954,73605,,35800.0,,,2194610.0,,,-4217130.0,,
7955,73605,,35800.0,,,2194610.0,,,-4217130.0,,
7956,73605,,35800.0,,,2194610.0,,,-4217130.0,,
7957,73605,,35800.0,,,2194610.0,,,-4217130.0,,
7958,73605,,35800.0,,,2194610.0,,,-4217130.0,,
7959,73605,,324290.0,,,33120.0,,,-1686590.0,,
7960,73605,,324290.0,,,33120.0,,,-1686590.0,,
7961,73605,,324290.0,,,33120.0,,,-1686590.0,,
7962,73605,,55040.0,,,446420.0,,,-2527890.0,,
7963,73605,,69620.0,,,1340150.0,,,-2996420.0,,
7964,73605,,69620.0,,,1340150.0,,,-2996420.0,,
7965,73605,,69620.0,,,1340150.0,,,-2996420.0,,
7966,73605,,69620.0,,,1340150.0,,,-2996420.0,,
7967,73605,,69620.0,,,1340150.0,,,-2996420.0,,
7968,73605,,69620.0,,,1340150.0,,,-2996420.0,,
7969,73605,,69620.0,,,1340150.0,,,-2996420.0,,
7970,73605,,69620.0,,,1340150.0,,,-2996420.0,,
7971,73605,,69620.0,,,1340150.0,,,-2996420.0,,
7972,73605,,69620.0,,,1340150.0,,,-2996420.0,,
7973,1108730,,,,1108730.0,,,,,,
7974,1108730,,,,,,,,,,
7975,1108730,,,,,,,,,,
7976,1108730,,,,,,,,,,
7977,1108730,,,,,,,,,,
7978,1108730,,,,,,,,,,
7979,1108730,,,,,,,,,,
7980,1108730,,,,,,,,,,
7981,1108730,,,,,,,,,,
7982,1108730,,,,,,,,,,
7983,1108730,,,,,,,,,,
7984,1108730,,,,,,,,,,
7985,1108730,,,,,,,,,,
7986,1108730,,,,,,,,,,
7987,1108730,,,,,,,,,,
7988,1108730,,,,,,,,,,
7989,1108730,,,,,,,,,,
7990,1108730,,,,,,,,,,
7991,1108730,,,,,,,,,,
7992,1108730,,,,,,,,,,
7993,1108730,,,,,,,,,,
7994,1108730,,,,,,,,,,
7995,1108730,,,,,,,,,,
7996,1108730,,,,,,,,,,
7997,1108730,,,,,,,,,,
7998,1108730,,,,,,,,,,
7999,1108730,,,,,,,,,,
8000,1108730,,,,,,,,,,
8001,1108730,,,,,,,,,,
8002,1108730,,,,,,,,,,
8003,1108730,,,,,,,,,,
8004,1108730,,,,,,,,,,
8005,1108730,,,,,,,,,,
8006,1108730,,1000.0,,,,,,-4618000.0,,
8007,1108730,,1000.0,,,,,,-4618000.0,,
8008,1108730,,1000.0,,,,,,-4618000.0,,
8009,1108730,,1000.0,,,,,,-4618000.0,,
8010,1108730,,1000.0,,,,,,-5051000.0,,
8011,1108730,,1000.0,,,,,,-5051000.0,,
8012,1108730,,1000.0,,,,,,-5051000.0,,
8013,1108730,,1000.0,,,,,,-5051000.0,,
8014,1108730,,40.0,,,0.0,,,-5159570.0,,
8015,1108730,,40.0,,,0.0,,,-5159570.0,,
8016,1108730,,40.0,,,0.0,,,-5159570.0,,
8017,1108730,,40.0,,,0.0,,,-5159570.0,,
8018,1108730,,385890.0,,,-61560.0,,,-12835920.0,,
8019,1108730,,385890.0,,,-61560.0,,,-12835920.0,,
8020,1108730,,385890.0,,,-61560.0,,,-12835920.0,,
8021,1108730,,385890.0,,,-61560.0,,,-12835920.0,,
8022,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8023,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8024,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8025,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8026,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8027,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8028,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8029,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8030,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8031,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8032,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8033,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8034,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8035,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8036,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8037,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8038,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8039,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8040,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8041,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8042,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8043,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8044,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8045,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8046,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8047,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8048,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8049,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8050,1108730,,0.0,,,-94730.0,,,-19482450.0,,
8051,311871,,33368000.0,,311871.0,-6709000.0,,,147893000.0,,
8052,311871,,33368000.0,,,-6709000.0,,,147893000.0,,
8053,311871,,33368000.0,,,-6709000.0,,,147893000.0,,
8054,311871,,33368000.0,,,-6709000.0,,,147893000.0,,
8055,311871,,11995000.0,,,-14271000.0,,,172977000.0,,
8056,311871,,11995000.0,,,-14271000.0,,,172977000.0,,
8057,311871,,11995000.0,,,-14271000.0,,,172977000.0,,
8058,311871,,11995000.0,,,-14271000.0,,,172977000.0,,
8059,311871,,18573000.0,,,13832000.0,,,139228000.0,,
8060,311871,,18573000.0,,,13832000.0,,,139228000.0,,
8061,311871,,18573000.0,,,13832000.0,,,139228000.0,,
8062,311871,,18573000.0,,,13832000.0,,,139228000.0,,
8063,311871,,4341000.0,,,5913000.0,,,108901000.0,,
8064,311871,,4341000.0,,,5913000.0,,,108901000.0,,
8065,311871,,4341000.0,,,5913000.0,,,108901000.0,,
8066,311871,,4341000.0,,,5913000.0,,,108901000.0,,
8067,311871,,4183000.0,,,7442000.0,,,79083000.0,,
8068,311871,,4183000.0,,,7442000.0,,,79083000.0,,
8069,311871,,4183000.0,,,7442000.0,,,79083000.0,,
8070,311871,,4183000.0,,,7442000.0,,,79083000.0,,
8071,311871,,7927000.0,,,-21851000.0,,,85109000.0,,
8072,311871,,7927000.0,,,-21851000.0,,,85109000.0,,
8073,311871,,7927000.0,,,-21851000.0,,,85109000.0,,
8074,311871,,7927000.0,,,-21851000.0,,,85109000.0,,
8075,311871,,5507000.0,,,16939000.0,,,31190000.0,,
8076,311871,,5507000.0,,,16939000.0,,,31190000.0,,
8077,311871,,5507000.0,,,16939000.0,,,31190000.0,,
8078,311871,,5507000.0,,,16939000.0,,,31190000.0,,
8079,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8080,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8081,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8082,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8083,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8084,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8085,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8086,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8087,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8088,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8089,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8090,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8091,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8092,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8093,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8094,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8095,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8096,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8097,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8098,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8099,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8100,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8101,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8102,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8103,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8104,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8105,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8106,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8107,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8108,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8109,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8110,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8111,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8112,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8113,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8114,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8115,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8116,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8117,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8118,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8119,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8120,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8121,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8122,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8123,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
8124,311871,,19058000.0,,,-3327000.0,,,76509000.0,,
