,Instrument,Market Capitalisation,Instrument Is Active Flag,Company Common Name,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)",Total Current Assets,Net Debt Incl. Pref.Stock & Min.Interest,"Net Income/Starting Line, Cumulative",Delisted Quote Flag,Tangible Book Value - Insurance,Pricing Volatility
30978,1271833,,,,,741000000.0,8433000000.0,-3340000000.0,,-3325000000.0,
30979,1271833,,,,,741000000.0,8433000000.0,-3340000000.0,,-3325000000.0,
30980,1271833,,,,,741000000.0,8433000000.0,-3340000000.0,,-3325000000.0,
30981,1271833,,,,,741000000.0,8433000000.0,-3340000000.0,,-3325000000.0,
30982,1271833,,,,,237000000.0,9664000000.0,-258000000.0,,-4782000000.0,
30983,1271833,,,,,237000000.0,9664000000.0,-258000000.0,,-4782000000.0,
30984,1271833,,,,,237000000.0,9664000000.0,-258000000.0,,-4782000000.0,
30985,1271833,,,,,245000000.0,9526000000.0,-193000000.0,,-5376000000.0,
30986,1271833,,,,,245000000.0,9526000000.0,-193000000.0,,-5376000000.0,
30987,1271833,,,,,245000000.0,9526000000.0,-193000000.0,,-5376000000.0,
30988,1271833,,,,,245000000.0,9526000000.0,-193000000.0,,-5376000000.0,
30989,1271833,,,,,245000000.0,9526000000.0,-193000000.0,,-5376000000.0,
30990,1271833,,,,,246000000.0,10852000000.0,-350000000.0,,-7030000000.0,
30991,1271833,,,,,246000000.0,10852000000.0,-350000000.0,,-7030000000.0,
30992,1271833,,,,,246000000.0,10852000000.0,-350000000.0,,-7030000000.0,
30993,1271833,,,,,246000000.0,10852000000.0,-350000000.0,,-7030000000.0,
30994,1271833,,,,,1192000000.0,11757000000.0,-1473000000.0,,-8274000000.0,
30995,1271833,,,,,1192000000.0,11757000000.0,-1473000000.0,,-8274000000.0,
30996,1271833,,,,,1192000000.0,11757000000.0,-1473000000.0,,-8274000000.0,
30997,1271833,,,,,1192000000.0,11757000000.0,-1473000000.0,,-8274000000.0,
30998,1271833,,,,,825000000.0,11201000000.0,3310000000.0,,-5278000000.0,
30999,1271833,,,,,825000000.0,11201000000.0,3310000000.0,,-5278000000.0,
31000,1271833,,,,,825000000.0,11201000000.0,3310000000.0,,-5278000000.0,
31001,1271833,,,,,,,,,,
31002,1271833,,,,,,,,,,
31003,1271833,,,,,,,,,,
31004,1271833,,,,,,,,,,
31005,1271833,,,,,,,,,,
31006,1271833,,,,,,,,,,
31007,1271833,,,,,,,,,,
31008,1271833,,,,,,,,,,
31009,1271833,,,,,,,,,,
31010,1271833,,,,,,,,,,
31011,1271833,,,,,,,,,,
31012,1271833,,,,,,,,,,
31013,1271833,,,,,,,,,,
31014,1271833,,,,,,,,,,
31015,1271833,,,,,,,,,,
31016,1271833,,,,,,,,,,
31017,1271833,,,,,,,62000000.0,,,
31018,1271833,,,,,,,62000000.0,,,
31019,1271833,,,,,,,62000000.0,,,
31020,1271833,,,,,,,62000000.0,,,
31021,1271833,,,,,324000000.0,14604000000.0,354000000.0,,-6708000000.0,
31022,1271833,,,,,324000000.0,14604000000.0,354000000.0,,-6708000000.0,
31023,1271833,,,,,324000000.0,14604000000.0,354000000.0,,-6708000000.0,
31024,1271833,,,,,324000000.0,14604000000.0,354000000.0,,-6708000000.0,
31025,1271833,,,,,324000000.0,14604000000.0,354000000.0,,-6708000000.0,
31026,1271833,,,,,3011000000.0,61709000000.0,1457000000.0,,-35595000000.0,
31027,1271833,,,,,3011000000.0,61709000000.0,1457000000.0,,-35595000000.0,
31028,1271833,,,,,3011000000.0,61709000000.0,1457000000.0,,-35595000000.0,
31029,1271833,,,,,3011000000.0,61709000000.0,1457000000.0,,-35595000000.0,
31030,1271833,,,,,2184000000.0,71448000000.0,883000000.0,,-45266000000.0,
31031,1271833,,,,,2184000000.0,71448000000.0,883000000.0,,-45266000000.0,
31032,1271833,,,,,2184000000.0,71448000000.0,883000000.0,,-45266000000.0,
31033,1271833,,,,,2184000000.0,71448000000.0,883000000.0,,-45266000000.0,
31034,1271833,,,,,2399000000.0,74021000000.0,1633000000.0,,-45908000000.0,
31035,1271833,,,,,2399000000.0,74021000000.0,1633000000.0,,-45908000000.0,
31036,1330340,,0.0,Platinum Research Organization Inc,,,,,1.0,,
31037,1330340,,,,,,,,,,
31038,1330340,,,,,,,,,,
31039,1330340,,,,,,,,,,
31040,1330340,,,,,,,,,,
31041,1330340,,,,,,,,,,
31042,1330340,,,,,,,,,,
31043,1330340,,,,,,,,,,
31044,1330340,,,,,,,,,,
31045,1330340,,,,,,,,,,
31046,1330340,,,,,,,,,,
31047,1330340,,,,,,,,,,
31048,1330340,,,,,,,,,,
31049,1330340,,,,,,,,,,
31050,1330340,,,,,,,,,,
31051,1330340,,,,,,,,,,
31052,1330340,,,,,,,,,,
31053,1330340,,,,,,,,,,
31054,1330340,,,,,,,,,,
31055,1330340,,,,,,,,,,
31056,1330340,,,,,,,,,,
31057,1330340,,,,,,,,,,
31058,1330340,,,,,,,,,,
31059,1330340,,,,,,,,,,
31060,1330340,,,,,2000.0,-2000.0,-20000.0,,-11000.0,
31061,1330340,,,,,2000.0,-2000.0,-20000.0,,-11000.0,
31062,1330340,,,,,2000.0,-2000.0,-20000.0,,-11000.0,
31063,1330340,,,,,2000.0,-2000.0,-20000.0,,-11000.0,
31064,1330340,,,,,1742000.0,5788000.0,-2345000.0,,-4133000.0,
31065,1330340,,,,,1742000.0,5788000.0,-2345000.0,,-4133000.0,
31066,1330340,,,,,1742000.0,5788000.0,-2345000.0,,-4133000.0,
31067,1330340,,,,,1742000.0,5788000.0,-2345000.0,,-4133000.0,
31068,1330340,,,,,1742000.0,5788000.0,-2345000.0,,-4133000.0,
31069,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31070,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31071,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31072,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31073,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31074,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31075,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31076,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31077,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31078,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31079,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31080,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31081,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31082,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31083,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31084,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31085,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31086,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31087,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31088,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31089,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31090,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31091,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31092,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31093,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31094,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31095,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31096,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31097,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31098,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31099,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31100,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31101,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31102,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31103,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31104,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31105,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31106,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31107,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31108,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31109,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31110,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31111,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31112,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31113,1330340,,,,,3109000.0,5309000.0,-5246000.0,,-3989000.0,
31114,1004980,,1.0,PG&E Corp,,3574000000.0,11372000000.0,-73000000.0,0.0,6886000000.0,
31115,1004980,,,,,3574000000.0,11372000000.0,-73000000.0,,6886000000.0,
31116,1004980,,,,,3574000000.0,11372000000.0,-73000000.0,,6886000000.0,
31117,1004980,,,,,3574000000.0,11372000000.0,-73000000.0,,6886000000.0,
31118,1004980,,,,,3574000000.0,11372000000.0,-73000000.0,,6886000000.0,
31119,1004980,,,,,11199000000.0,12851000000.0,-3364000000.0,,3172000000.0,
31120,1004980,,,,,11199000000.0,12851000000.0,-3364000000.0,,3172000000.0,
31121,1004980,,,,,11199000000.0,12851000000.0,-3364000000.0,,3172000000.0,
31122,1004980,,,,,9877000000.0,10749000000.0,1099000000.0,,4322000000.0,
31123,1004980,,,,,9877000000.0,10749000000.0,1099000000.0,,4322000000.0,
31124,1004980,,,,,9877000000.0,10749000000.0,1099000000.0,,4322000000.0,
31125,1004980,,,,,9877000000.0,10749000000.0,1099000000.0,,4322000000.0,
31126,1004980,,,,,9493000000.0,7999000000.0,-874000000.0,,3613000000.0,
31127,1004980,,,,,9493000000.0,7999000000.0,-874000000.0,,3613000000.0,
31128,1004980,,,,,9493000000.0,7999000000.0,-874000000.0,,3613000000.0,
31129,1004980,,,,,9493000000.0,7999000000.0,-874000000.0,,3613000000.0,
31130,1004980,,,,,7148000000.0,7152000000.0,420000000.0,,4215000000.0,
31131,1004980,,,,,7148000000.0,7152000000.0,420000000.0,,4215000000.0,
31132,1004980,,,,,7148000000.0,7152000000.0,420000000.0,,4215000000.0,
31133,1004980,,,,,7148000000.0,7152000000.0,420000000.0,,4215000000.0,
31134,1004980,,,,,6408000000.0,8687000000.0,4504000000.0,,8633000000.0,
31135,1004980,,,,,6408000000.0,8687000000.0,4504000000.0,,8633000000.0,
31136,1004980,,,,,6408000000.0,8687000000.0,4504000000.0,,8633000000.0,
31137,1004980,,,,,6408000000.0,8687000000.0,4504000000.0,,8633000000.0,
31138,1004980,,,,,5980000000.0,9949000000.0,917000000.0,,7218000000.0,
31139,1004980,,,,,5980000000.0,9949000000.0,917000000.0,,7218000000.0,
31140,1004980,,,,,5980000000.0,9949000000.0,917000000.0,,7218000000.0,
31141,1004980,,,,,5980000000.0,9949000000.0,917000000.0,,7218000000.0,
31142,1004980,,,,,5867000000.0,10099000000.0,991000000.0,,7811000000.0,
31143,1004980,,,,,5867000000.0,10099000000.0,991000000.0,,7811000000.0,
31144,1004980,,,,,5867000000.0,10099000000.0,991000000.0,,7811000000.0,
31145,1004980,,,,,5867000000.0,10099000000.0,991000000.0,,7811000000.0,
31146,1004980,,,,,5449000000.0,10533000000.0,1020000000.0,,8553000000.0,
31147,1004980,,,,,5449000000.0,10533000000.0,1020000000.0,,8553000000.0,
31148,1004980,,,,,5449000000.0,10533000000.0,1020000000.0,,8553000000.0,
31149,1004980,,,,,5449000000.0,10533000000.0,1020000000.0,,8553000000.0,
31150,1004980,,,,,6403000000.0,11824000000.0,1352000000.0,,9317000000.0,
31151,1004980,,,,,6403000000.0,11824000000.0,1352000000.0,,9317000000.0,
31152,1004980,,,,,6403000000.0,11824000000.0,1352000000.0,,9317000000.0,
31153,1004980,,,,,6403000000.0,11824000000.0,1352000000.0,,9317000000.0,
31154,1004980,,,,,5657000000.0,12494000000.0,1234000000.0,,10263000000.0,
31155,1004980,,,,,5657000000.0,12494000000.0,1234000000.0,,10263000000.0,
31156,1004980,,,,,5657000000.0,12494000000.0,1234000000.0,,10263000000.0,
31157,1004980,,,,,5657000000.0,12494000000.0,1234000000.0,,10263000000.0,
31158,1004980,,,,,5542000000.0,13356000000.0,1113000000.0,,11214000000.0,
31159,1004980,,,,,5542000000.0,13356000000.0,1113000000.0,,11214000000.0,
31160,1004980,,,,,5542000000.0,13356000000.0,1113000000.0,,11214000000.0,
31161,1004980,,,,,5542000000.0,13356000000.0,1113000000.0,,11214000000.0,
31162,1004980,,,,,6480000000.0,13625000000.0,858000000.0,,12036000000.0,
31163,1004980,,,,,6480000000.0,13625000000.0,858000000.0,,12036000000.0,
31164,1004980,,,,,6480000000.0,13625000000.0,858000000.0,,12036000000.0,
31165,1004980,,,,,6480000000.0,13625000000.0,858000000.0,,12036000000.0,
31166,1004980,,,,,5121000000.0,13260000000.0,830000000.0,,13013000000.0,
31167,1004980,,,,,5121000000.0,13260000000.0,830000000.0,,13013000000.0,
31168,1004980,,,,,5121000000.0,13260000000.0,830000000.0,,13013000000.0,
31169,1004980,,,,,5121000000.0,13260000000.0,830000000.0,,13013000000.0,
31170,1004980,,,,,5977000000.0,14826000000.0,828000000.0,,14342000000.0,
31171,1004980,,,,,5977000000.0,14826000000.0,828000000.0,,14342000000.0,
31172,1004980,,,,,5977000000.0,14826000000.0,828000000.0,,14342000000.0,
31173,1004980,,,,,5977000000.0,14826000000.0,828000000.0,,14342000000.0,
31174,1004980,,,,,6389000000.0,15853000000.0,1450000000.0,,15748000000.0,
31175,1004980,,,,,6389000000.0,15853000000.0,1450000000.0,,15748000000.0,
31176,1004980,,,,,6389000000.0,15853000000.0,1450000000.0,,15748000000.0,
31177,1004980,,,,,6389000000.0,15853000000.0,1450000000.0,,15748000000.0,
31178,1004980,,,,,5813000000.0,17282000000.0,888000000.0,,16576000000.0,
31179,1004980,,,,,5813000000.0,17282000000.0,888000000.0,,16576000000.0,
31180,1004980,,,,,5813000000.0,17282000000.0,888000000.0,,16576000000.0,
31181,1004980,,,,,5813000000.0,17282000000.0,888000000.0,,16576000000.0,
31182,1004980,,,,,6164000000.0,18542000000.0,1407000000.0,,17940000000.0,
31183,1004980,,,,,6164000000.0,18542000000.0,1407000000.0,,17940000000.0,
31184,1004980,,,,,6164000000.0,18542000000.0,1407000000.0,,17940000000.0,
31185,1004980,,,,,6164000000.0,18542000000.0,1407000000.0,,17940000000.0,
31186,1004980,,,,,6281000000.0,18950000000.0,1660000000.0,,19220000000.0,
31187,1004980,,,,,6281000000.0,18950000000.0,1660000000.0,,19220000000.0,
31188,1004980,,,,,6281000000.0,18950000000.0,1660000000.0,,19220000000.0,
31189,1004980,,,,,6281000000.0,18950000000.0,1660000000.0,,19220000000.0,
31190,1004980,,,,,9195000000.0,20587000000.0,-6837000000.0,,12651000000.0,
31191,1004980,,,,,9195000000.0,20587000000.0,-6837000000.0,,12651000000.0,
31192,1074663,,,StarPower ON Systems Inc,,,,,,,
31193,837472,,0.0,Boundless Corp,,31862000.0,14571000.0,3239000.0,1.0,15143000.0,
31194,837472,,,,,31862000.0,14571000.0,3239000.0,,15143000.0,
31195,837472,,,,,31862000.0,14571000.0,3239000.0,,15143000.0,
31196,837472,,,,,31862000.0,14571000.0,3239000.0,,15143000.0,
31197,837472,,,,,31862000.0,14571000.0,3239000.0,,15143000.0,
31198,837472,,,,,23179000.0,15563000.0,-17259000.0,,742000.0,
31199,837472,,,,,23179000.0,15563000.0,-17259000.0,,742000.0,
31200,837472,,,,,23179000.0,15563000.0,-17259000.0,,742000.0,
31201,837472,,,,,18744000.0,16170000.0,-10942000.0,,-7330000.0,
31202,837472,,,,,18744000.0,16170000.0,-10942000.0,,-7330000.0,
31203,837472,,,,,18744000.0,16170000.0,-10942000.0,,-7330000.0,
31204,837472,,,,,4397000.0,13951000.0,-7623000.0,,-11199000.0,
31205,837472,,,,,4397000.0,13951000.0,-7623000.0,,-11199000.0,
31206,837472,,,,,4397000.0,13951000.0,-7623000.0,,-11199000.0,
31207,837472,,,,,4397000.0,13951000.0,-7623000.0,,-11199000.0,
31208,837472,,,,,4397000.0,13951000.0,-7623000.0,,-11199000.0,
31209,837472,,,,,4007000.0,3369000.0,-2924000.0,,-3322000.0,
31210,837472,,,,,4007000.0,3369000.0,-2924000.0,,-3322000.0,
31211,837472,,,,,4007000.0,3369000.0,-2924000.0,,-3322000.0,
31212,837472,,,,,4007000.0,3369000.0,-2924000.0,,-3322000.0,
31213,837472,,,,,4007000.0,3369000.0,-2924000.0,,-3322000.0,
31214,837472,,,,,4007000.0,3369000.0,-2924000.0,,-3322000.0,
31215,837472,,,,,4007000.0,3369000.0,-2924000.0,,-3322000.0,
31216,837472,,,,,4007000.0,3369000.0,-2924000.0,,-3322000.0,
31217,837472,,,,,2907000.0,2560000.0,456000.0,,-1935000.0,
31218,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31219,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31220,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31221,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31222,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31223,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31224,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31225,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31226,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31227,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31228,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31229,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31230,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31231,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31232,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31233,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31234,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31235,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31236,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31237,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31238,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31239,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31240,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31241,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31242,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31243,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31244,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31245,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31246,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31247,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31248,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31249,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31250,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31251,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31252,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31253,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31254,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31255,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31256,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31257,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31258,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31259,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31260,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31261,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31262,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31263,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31264,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31265,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31266,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31267,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31268,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31269,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31270,837472,,,,,1874000.0,2384000.0,305000.0,,-2072000.0,
31271,1054524,,0.0,Hydromaid International Inc,,,,,1.0,,
31272,1237941,,,,,,,,,,
31273,1434893,,0.0,Curaxis Pharmaceutical Corp,,,,,1.0,,
31274,1434893,,,,,,,,,,
31275,1434893,,,,,,,,,,
31276,1434893,,,,,,,,,,
31277,1434893,,,,,,,,,,
31278,1434893,,,,,,,,,,
31279,1434893,,,,,,,,,,
31280,1434893,,,,,,,,,,
31281,1434893,,,,,,,,,,
31282,1434893,,,,,,,,,,
31283,1434893,,,,,,,,,,
31284,1434893,,,,,,,,,,
31285,1434893,,,,,,,,,,
31286,1434893,,,,,,,,,,
31287,1434893,,,,,,,,,,
31288,1434893,,,,,,,,,,
31289,1434893,,,,,,,,,,
31290,1434893,,,,,,,,,,
31291,1434893,,,,,,,,,,
31292,1434893,,,,,,,,,,
31293,1434893,,,,,,,,,,
31294,1434893,,,,,,,,,,
31295,1434893,,,,,,,,,,
31296,1434893,,,,,,,,,,
31297,1434893,,,,,,,,,,
31298,1434893,,,,,,,,,,
31299,1434893,,,,,,,,,,
31300,1434893,,,,,,,,,,
31301,1434893,,,,,,,,,,
31302,1434893,,,,,,,,,,
31303,1434893,,,,,,,,,,
31304,1434893,,,,,,,,,,
31305,1434893,,,,,,,,,,
31306,1434893,,,,,,,,,,
31307,1434893,,,,,,,,,,
31308,1434893,,,,,,,,,,
31309,1434893,,,,,,,,,,
31310,1434893,,,,,4000.0,-4000.0,-17000.0,,-9000.0,
31311,1434893,,,,,4000.0,-4000.0,-17000.0,,-9000.0,
31312,1434893,,,,,4000.0,-4000.0,-17000.0,,-9000.0,
31313,1434893,,,,,4000.0,-4000.0,-17000.0,,-9000.0,
31314,1434893,,,,,781000.0,3549000.0,4987000.0,,-9590000.0,
31315,1434893,,,,,781000.0,3549000.0,4987000.0,,-9590000.0,
31316,1434893,,,,,781000.0,3549000.0,4987000.0,,-9590000.0,
31317,1434893,,,,,309000.0,3777000.0,-2244000.0,,-10443000.0,
31318,1434893,,,,,309000.0,3777000.0,-2244000.0,,-10443000.0,
31319,1434893,,,,,309000.0,3777000.0,-2244000.0,,-10443000.0,
31320,1434893,,,,,309000.0,3777000.0,-2244000.0,,-10443000.0,
31321,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31322,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31323,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31324,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31325,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31326,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31327,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31328,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31329,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31330,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31331,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31332,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31333,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31334,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31335,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31336,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31337,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31338,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31339,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31340,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31341,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31342,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31343,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31344,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31345,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31346,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31347,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31348,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31349,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31350,1434893,,,,,343000.0,3756000.0,1334000.0,,-8260000.0,
31351,1037016,,1.0,NII Holdings Inc,,161122000.0,1772591000.0,-520146000.0,0.0,-960529000.0,
31352,1037016,,,,,161122000.0,1772591000.0,-520146000.0,,-960529000.0,
31353,1037016,,,,,161122000.0,1772591000.0,-520146000.0,,-960529000.0,
31354,1037016,,,,,161122000.0,1772591000.0,-520146000.0,,-960529000.0,
31355,1037016,,,,,659954000.0,2595876000.0,-417206000.0,,-1446836000.0,
31356,1037016,,,,,659954000.0,2595876000.0,-417206000.0,,-1446836000.0,
31357,1037016,,,,,659954000.0,2595876000.0,-417206000.0,,-1446836000.0,
31358,1037016,,,,,659954000.0,2595876000.0,-417206000.0,,-1446836000.0,
31359,1037016,,,,,551102000.0,3465194000.0,-2497321000.0,,-3265099000.0,
31360,1037016,,,,,551102000.0,3465194000.0,-2497321000.0,,-3265099000.0,
31361,1037016,,,,,551102000.0,3465194000.0,-2497321000.0,,-3265099000.0,
31362,1037016,,,,,551102000.0,3465194000.0,-2497321000.0,,-3265099000.0,
31363,1037016,,,,,395603000.0,200996000.0,1977807000.0,,-110652000.0,
